year,month,day,carrier,dest,departure_delay,arrival_delay,delay_change_minutes
2013,8,24,MQ,RDU,-7.0,-34.0,-27.0
2013,7,15,9E,JAX,-3.0,-34.0,-31.0
2013,7,16,9E,BUF,-3.0,-34.0,-31.0
2013,8,26,DL,LAX,-1.0,-34.0,-33.0
2013,8,26,DL,SEA,-3.0,-34.0,-31.0
2013,6,6,AA,SFO,-4.0,-34.0,-30.0
2013,7,18,UA,SFO,-4.0,-34.0,-30.0
2013,8,24,DL,TPA,-4.0,-34.0,-30.0
2013,8,18,DL,DEN,1.0,-34.0,-35.0
2013,8,20,UA,SFO,-3.0,-34.0,-31.0
2013,8,20,9E,MSP,-6.0,-34.0,-28.0
2013,6,20,AA,DFW,-7.0,-34.0,-27.0
2013,8,11,DL,MCO,7.0,-34.0,-41.0
2013,8,18,B6,SJU,-3.0,-34.0,-31.0
2013,8,4,AA,LAS,-1.0,-34.0,-33.0
2013,7,18,UA,LAX,-2.0,-34.0,-32.0
2013,8,18,AA,LAX,-9.0,-34.0,-25.0
2013,8,16,9E,CVG,-7.0,-34.0,-27.0
2013,8,13,9E,IAD,-9.0,-34.0,-25.0
2013,6,15,9E,ORF,5.0,-34.0,-39.0
2013,6,22,9E,MSY,-8.0,-34.0,-26.0
2013,6,8,9E,DFW,0.0,-34.0,-34.0
2013,8,25,B6,HOU,-8.0,-34.0,-26.0
2013,7,19,B6,LGB,-2.0,-34.0,-32.0
2013,6,20,DL,BOS,-3.0,-34.0,-31.0
2013,8,28,AA,MIA,-4.0,-34.0,-30.0
2013,7,9,B6,LGB,-1.0,-34.0,-33.0
2013,6,16,B6,MSY,-4.0,-34.0,-30.0
2013,8,31,B6,SAN,-8.0,-34.0,-26.0
2013,8,16,DL,SEA,-1.0,-34.0,-33.0
2013,8,27,AA,LAX,-8.0,-34.0,-26.0
2013,7,22,9E,CHS,-8.0,-34.0,-26.0
2013,8,29,B6,SAN,-1.0,-34.0,-33.0
2013,8,15,DL,BOS,-2.0,-34.0,-32.0
2013,6,8,UA,SFO,-5.0,-34.0,-29.0
2013,7,29,9E,IAD,-8.0,-34.0,-26.0
2013,7,29,9E,BWI,-3.0,-34.0,-31.0
2013,8,30,DL,SFO,-4.0,-34.0,-30.0
2013,7,4,DL,PHX,4.0,-34.0,-38.0
2013,6,9,DL,BOS,-2.0,-34.0,-32.0
2013,7,18,AA,LAX,-1.0,-34.0,-33.0
2013,7,20,DL,SAN,3.0,-34.0,-37.0
2013,7,1,DL,SEA,-4.0,-34.0,-30.0
2013,8,15,DL,SLC,2.0,-34.0,-36.0
2013,8,5,9E,JAX,-5.0,-34.0,-29.0
2013,6,21,DL,SLC,-5.0,-34.0,-29.0
2013,7,24,DL,LAS,0.0,-34.0,-34.0
2013,7,30,9E,ORD,-4.0,-34.0,-30.0
2013,8,23,DL,LAX,0.0,-34.0,-34.0
2013,6,22,9E,PIT,-3.0,-34.0,-31.0
2013,8,15,DL,SEA,0.0,-34.0,-34.0
2013,8,15,AA,SJU,-2.0,-34.0,-32.0
2013,6,8,DL,SFO,-5.0,-34.0,-29.0
2013,7,26,B6,SYR,-7.0,-34.0,-27.0
2013,6,5,DL,SLC,-3.0,-34.0,-31.0
2013,7,11,AA,LAX,3.0,-34.0,-37.0
2013,7,13,B6,LGB,8.0,-34.0,-42.0
2013,6,4,DL,MCO,-4.0,-34.0,-30.0
2013,8,25,9E,ORD,-3.0,-34.0,-31.0
2013,8,27,DL,MCO,1.0,-34.0,-35.0
2013,8,20,9E,BWI,-6.0,-34.0,-28.0
2013,8,30,9E,CVG,-6.0,-34.0,-28.0
2013,7,19,UA,SFO,-4.0,-34.0,-30.0
2013,8,1,B6,SYR,-4.0,-34.0,-30.0
2013,6,27,9E,MSP,-5.0,-34.0,-29.0
2013,8,17,AA,SFO,-2.0,-34.0,-32.0
2013,7,16,DL,TPA,-3.0,-34.0,-31.0
2013,8,26,9E,DTW,-4.0,-34.0,-30.0
2013,7,13,UA,SFO,-1.0,-34.0,-33.0
2013,8,28,B6,FLL,-8.0,-34.0,-26.0
2013,7,18,DL,SLC,-4.0,-34.0,-30.0
2013,7,15,B6,SAN,4.0,-34.0,-38.0
2013,8,31,DL,LAX,-5.0,-34.0,-29.0
2013,7,15,B6,LAX,13.0,-34.0,-47.0
2013,6,21,DL,PDX,-1.0,-34.0,-33.0
2013,7,15,9E,MSP,-3.0,-34.0,-31.0
2013,8,16,VX,SFO,-9.0,-34.0,-25.0
2013,8,16,9E,MSP,1.0,-34.0,-35.0
2013,8,25,DL,SLC,8.0,-34.0,-42.0
2013,7,15,DL,LAX,-2.0,-34.0,-32.0
2013,7,31,9E,SDF,-9.0,-34.0,-25.0
2013,6,3,AA,LAX,0.0,-34.0,-34.0
2013,8,30,VX,LAX,-6.0,-34.0,-28.0
2013,7,15,DL,PDX,16.0,-34.0,-50.0
2013,8,25,DL,SEA,-1.0,-34.0,-33.0
2013,6,1,9E,IND,-6.0,-34.0,-28.0
2013,8,21,AA,SJU,-5.0,-34.0,-29.0
2013,8,21,9E,IND,-8.0,-34.0,-26.0
2013,7,24,9E,IAD,-4.0,-34.0,-30.0
2013,8,27,DL,SEA,-4.0,-34.0,-30.0
2013,7,4,AA,SJU,-6.0,-34.0,-28.0
2013,8,15,B6,LAX,-3.0,-34.0,-31.0
2013,7,18,DL,LAX,18.0,-34.0,-52.0
2013,8,3,9E,DCA,-6.0,-34.0,-28.0
2013,6,15,B6,MSY,-5.0,-34.0,-29.0
2013,6,19,AA,DFW,0.0,-34.0,-34.0
2013,6,1,AA,SFO,3.0,-34.0,-37.0
2013,7,2,AA,SFO,0.0,-34.0,-34.0
2013,8,16,B6,BUR,-1.0,-34.0,-33.0
2013,8,30,9E,BWI,-9.0,-34.0,-25.0
2013,8,25,DL,SFO,-1.0,-34.0,-33.0
2013,6,3,AA,SFO,-2.0,-34.0,-32.0
2013,8,30,DL,SJU,2.0,-34.0,-36.0
2013,8,30,B6,MCO,-5.0,-34.0,-29.0
2013,6,16,9E,MCI,-9.0,-34.0,-25.0
2013,7,12,UA,LAX,-2.0,-34.0,-32.0
2013,6,16,B6,IAD,-6.0,-34.0,-28.0
2013,6,4,AA,DFW,-4.0,-34.0,-30.0
2013,6,23,AA,SJU,-3.0,-34.0,-31.0
2013,7,14,DL,MCO,19.0,-34.0,-53.0
2013,7,5,VX,LAX,-5.0,-34.0,-29.0
2013,8,11,DL,BOS,-9.0,-34.0,-25.0
2013,8,21,9E,DCA,-4.0,-34.0,-30.0
2013,8,21,9E,ORD,-5.0,-34.0,-29.0
2013,6,8,9E,RIC,-4.0,-34.0,-30.0
2013,8,21,DL,MIA,0.0,-34.0,-34.0
2013,8,21,AA,SFO,1.0,-34.0,-35.0
2013,7,8,DL,LAX,-2.0,-34.0,-32.0
2013,8,2,DL,ATL,-2.0,-34.0,-32.0
2013,6,5,DL,BOS,-3.0,-34.0,-31.0
2013,6,26,US,CLT,-11.0,-34.0,-23.0
2013,6,5,DL,LAS,-7.0,-34.0,-27.0
2013,6,11,AA,MIA,-4.0,-34.0,-30.0
2013,7,4,B6,LAX,-3.0,-34.0,-31.0
2013,8,31,B6,LAS,-3.0,-34.0,-31.0
2013,6,1,UA,SFO,-1.0,-34.0,-33.0
2013,8,20,DL,TPA,-5.0,-35.0,-30.0
2013,8,20,B6,SJC,14.0,-35.0,-49.0
2013,7,11,DL,PDX,-3.0,-35.0,-32.0
2013,8,31,9E,MCI,-12.0,-35.0,-23.0
2013,6,20,9E,CVG,-10.0,-35.0,-25.0
2013,8,5,US,PHX,-10.0,-35.0,-25.0
2013,8,16,B6,BOS,-10.0,-35.0,-25.0
2013,6,15,B6,BUF,-4.0,-35.0,-31.0
2013,6,11,B6,LAS,0.0,-35.0,-35.0
2013,8,6,DL,BOS,1.0,-35.0,-36.0
2013,8,17,UA,SFO,-6.0,-35.0,-29.0
2013,8,15,DL,MIA,0.0,-35.0,-35.0
2013,8,26,DL,SLC,-3.0,-35.0,-32.0
2013,8,16,DL,MIA,-5.0,-35.0,-30.0
2013,8,30,UA,LAX,-3.0,-35.0,-32.0
2013,8,15,9E,PHL,0.0,-35.0,-35.0
2013,6,1,UA,LAX,-10.0,-35.0,-25.0
2013,8,26,VX,LAX,9.0,-35.0,-44.0
2013,6,17,9E,CHS,-5.0,-35.0,-30.0
2013,7,18,DL,SLC,-4.0,-35.0,-31.0
2013,7,27,9E,DTW,-9.0,-35.0,-26.0
2013,7,30,B6,BOS,-1.0,-35.0,-34.0
2013,7,30,MQ,ORF,-6.0,-35.0,-29.0
2013,8,24,B6,SFO,-2.0,-35.0,-33.0
2013,6,9,9E,MKE,-7.0,-35.0,-28.0
2013,6,29,B6,SFO,-4.0,-35.0,-31.0
2013,8,26,DL,LAS,-9.0,-35.0,-26.0
2013,8,27,DL,TPA,-6.0,-35.0,-29.0
2013,8,27,AA,LAX,-6.0,-35.0,-29.0
2013,8,25,DL,LAX,13.0,-35.0,-48.0
2013,8,25,B6,BUF,-3.0,-35.0,-32.0
2013,8,5,MQ,DCA,-4.0,-35.0,-31.0
2013,8,30,DL,SLC,9.0,-35.0,-44.0
2013,6,26,US,PHX,-4.0,-35.0,-31.0
2013,8,31,UA,SFO,-5.0,-35.0,-30.0
2013,6,21,DL,DTW,-1.0,-35.0,-34.0
2013,8,31,US,PHX,-4.0,-35.0,-31.0
2013,8,31,DL,LAX,-5.0,-35.0,-30.0
2013,8,30,B6,LAX,-2.0,-35.0,-33.0
2013,8,30,B6,ABQ,7.0,-35.0,-42.0
2013,8,30,9E,PHL,-5.0,-35.0,-30.0
2013,8,16,DL,SEA,-10.0,-35.0,-25.0
2013,6,15,B6,FLL,-5.0,-35.0,-30.0
2013,7,14,DL,SEA,2.0,-35.0,-37.0
2013,8,25,MQ,BNA,-3.0,-35.0,-32.0
2013,8,30,B6,LAS,-3.0,-35.0,-32.0
2013,8,31,9E,MSP,-5.0,-35.0,-30.0
2013,7,21,9E,DCA,-3.0,-35.0,-32.0
2013,8,29,DL,SLC,18.0,-35.0,-53.0
2013,8,29,UA,LAX,-7.0,-35.0,-28.0
2013,8,25,US,PHX,-3.0,-35.0,-32.0
2013,6,5,DL,DTW,-4.0,-35.0,-31.0
2013,6,11,AA,SFO,-1.0,-35.0,-34.0
2013,6,5,B6,SFO,-7.0,-35.0,-28.0
2013,8,19,9E,DTW,-5.0,-35.0,-30.0
2013,8,10,DL,PDX,7.0,-35.0,-42.0
2013,8,13,DL,SEA,-1.0,-35.0,-34.0
2013,8,13,9E,MSP,-4.0,-35.0,-31.0
2013,6,7,AA,LAX,-2.0,-35.0,-33.0
2013,8,19,DL,PDX,2.0,-35.0,-37.0
2013,8,27,B6,SFO,5.0,-35.0,-40.0
2013,8,27,UA,SFO,-7.0,-35.0,-28.0
2013,6,1,DL,LAS,-3.0,-35.0,-32.0
2013,8,4,9E,CHS,0.0,-35.0,-35.0
2013,6,12,9E,RDU,-7.0,-35.0,-28.0
2013,8,29,9E,DTW,-4.0,-35.0,-31.0
2013,8,29,9E,MSY,-6.0,-35.0,-29.0
2013,7,30,B6,SYR,-5.0,-35.0,-30.0
2013,7,3,9E,RDU,-2.0,-35.0,-33.0
2013,7,17,DL,SAN,-4.0,-35.0,-31.0
2013,6,1,DL,TPA,-5.0,-35.0,-30.0
2013,7,6,UA,LAX,-15.0,-35.0,-20.0
2013,8,21,AA,LAX,-8.0,-35.0,-27.0
2013,6,20,9E,BUF,-1.0,-35.0,-34.0
2013,6,26,9E,BUF,-4.0,-35.0,-31.0
2013,6,21,DL,ATL,-2.0,-35.0,-33.0
2013,8,27,DL,FLL,-5.0,-35.0,-30.0
2013,6,4,B6,FLL,-2.0,-35.0,-33.0
2013,6,3,B6,LGB,-4.0,-35.0,-31.0
2013,6,9,B6,LGB,-8.0,-35.0,-27.0
2013,6,16,B6,FLL,1.0,-35.0,-36.0
2013,6,8,B6,BUF,-1.0,-35.0,-34.0
2013,8,25,VX,LAX,1.0,-35.0,-36.0
2013,6,10,UA,SFO,-6.0,-35.0,-29.0
2013,6,8,9E,MKE,-7.0,-35.0,-28.0
2013,7,17,DL,SJU,-4.0,-35.0,-31.0
2013,8,29,B6,BUR,-2.0,-35.0,-33.0
2013,6,8,DL,LAX,7.0,-35.0,-42.0
2013,8,4,DL,BOS,-7.0,-35.0,-28.0
2013,7,4,US,PHX,5.0,-35.0,-40.0
2013,7,16,B6,MCO,-4.0,-35.0,-31.0
2013,8,23,9E,DFW,-3.0,-35.0,-32.0
2013,8,23,DL,SEA,-3.0,-35.0,-32.0
2013,7,29,DL,TPA,-1.0,-35.0,-34.0
2013,6,20,9E,ORD,-9.0,-35.0,-26.0
2013,6,4,DL,MSY,8.0,-35.0,-43.0
2013,8,18,B6,OAK,0.0,-35.0,-35.0
2013,7,16,MQ,ORF,-12.0,-35.0,-23.0
2013,6,22,DL,SEA,-3.0,-35.0,-32.0
2013,8,20,B6,ORD,-4.0,-35.0,-31.0
2013,7,6,B6,LGB,-2.0,-35.0,-33.0
2013,6,4,B6,HOU,-10.0,-35.0,-25.0
2013,7,15,B6,LAS,-3.0,-35.0,-32.0
2013,8,19,AA,SFO,-1.0,-35.0,-34.0
2013,8,6,DL,TPA,-1.0,-35.0,-34.0
2013,6,12,DL,TPA,-3.0,-35.0,-32.0
2013,8,25,UA,SFO,-4.0,-35.0,-31.0
2013,7,3,DL,LAS,-7.0,-35.0,-28.0
2013,6,11,AA,LAX,-10.0,-35.0,-25.0
2013,6,2,AA,LAX,-1.0,-35.0,-34.0
2013,6,9,AA,LAX,-1.0,-35.0,-34.0
2013,6,15,B6,RDU,-7.0,-35.0,-28.0
2013,6,2,UA,SFO,-5.0,-35.0,-30.0
2013,6,15,9E,BOS,-2.0,-35.0,-33.0
2013,6,15,9E,JAX,0.0,-35.0,-35.0
2013,6,14,B6,LAX,6.0,-35.0,-41.0
2013,8,29,9E,MKE,-8.0,-35.0,-27.0
2013,7,15,AA,DFW,-4.0,-35.0,-31.0
2013,8,29,AA,MIA,-5.0,-35.0,-30.0
2013,6,10,AA,SFO,0.0,-35.0,-35.0
2013,8,30,DL,MIA,7.0,-35.0,-42.0
2013,7,3,UA,SFO,-4.0,-35.0,-31.0
2013,7,16,DL,TPA,-6.0,-35.0,-29.0
2013,8,17,MQ,DCA,-6.0,-35.0,-29.0
2013,7,17,VX,LAX,-5.0,-35.0,-30.0
2013,8,31,B6,SLC,-7.0,-35.0,-28.0
2013,7,16,VX,LAS,-1.0,-35.0,-34.0
2013,7,15,B6,LAX,22.0,-35.0,-57.0
2013,7,5,B6,RDU,0.0,-35.0,-35.0
2013,8,21,B6,SFO,-4.0,-35.0,-31.0
2013,8,26,DL,LAX,-3.0,-35.0,-32.0
2013,7,9,DL,LAX,-3.0,-35.0,-32.0
2013,8,20,DL,LAX,-1.0,-35.0,-34.0
2013,7,6,AA,LAX,-1.0,-35.0,-34.0
2013,7,6,AA,LAS,5.0,-35.0,-40.0
2013,7,13,AA,LAX,-5.0,-35.0,-30.0
2013,6,2,DL,SFO,-1.0,-35.0,-34.0
2013,8,21,VX,SFO,1.0,-35.0,-36.0
2013,8,21,9E,CHS,4.0,-35.0,-39.0
2013,8,26,9E,CVG,-3.0,-35.0,-32.0
2013,8,26,VX,SFO,6.0,-36.0,-42.0
2013,8,21,AA,ORD,-3.0,-36.0,-33.0
2013,6,6,AA,SJU,-6.0,-36.0,-30.0
2013,8,31,B6,LGB,-1.0,-36.0,-35.0
2013,7,13,VX,LAS,-1.0,-36.0,-35.0
2013,8,31,AA,LAX,-7.0,-36.0,-29.0
2013,8,27,UA,SFO,-4.0,-36.0,-32.0
2013,8,27,UA,SFO,-7.0,-36.0,-29.0
2013,8,27,US,PHX,-8.0,-36.0,-28.0
2013,8,13,MQ,ORF,-4.0,-36.0,-32.0
2013,8,26,AA,SFO,-2.0,-36.0,-34.0
2013,8,28,DL,SEA,-2.0,-36.0,-34.0
2013,7,6,B6,ORD,-7.0,-36.0,-29.0
2013,7,18,DL,LAX,-1.0,-36.0,-35.0
2013,6,22,AA,ORD,-2.0,-36.0,-34.0
2013,8,26,AA,LAX,0.0,-36.0,-36.0
2013,8,26,AA,MIA,-2.0,-36.0,-34.0
2013,8,30,9E,PIT,-5.0,-36.0,-31.0
2013,6,6,DL,BOS,-1.0,-36.0,-35.0
2013,6,8,DL,SAN,-3.0,-36.0,-33.0
2013,6,21,UA,LAX,-7.0,-36.0,-29.0
2013,6,20,AA,LAX,-5.0,-36.0,-31.0
2013,6,20,AA,BOS,-5.0,-36.0,-31.0
2013,6,9,DL,SFO,-6.0,-36.0,-30.0
2013,8,27,VX,SFO,-2.0,-36.0,-34.0
2013,7,20,AA,DFW,-7.0,-36.0,-29.0
2013,8,3,9E,PHL,-5.0,-36.0,-31.0
2013,7,3,US,PHX,-10.0,-36.0,-26.0
2013,7,31,AA,DFW,-5.0,-36.0,-31.0
2013,8,30,DL,SJU,-7.0,-36.0,-29.0
2013,7,13,DL,LAX,-5.0,-36.0,-31.0
2013,7,5,B6,LGB,-4.0,-36.0,-32.0
2013,8,25,B6,SLC,-3.0,-36.0,-33.0
2013,8,19,DL,DEN,4.0,-36.0,-40.0
2013,8,30,B6,BOS,-11.0,-36.0,-25.0
2013,8,30,B6,PDX,-5.0,-36.0,-31.0
2013,6,20,9E,MSY,-7.0,-36.0,-29.0
2013,8,27,DL,DTW,-7.0,-36.0,-29.0
2013,6,30,AA,LAX,-4.0,-36.0,-32.0
2013,7,8,AA,DFW,-1.0,-36.0,-35.0
2013,8,24,AA,ORD,-2.0,-36.0,-34.0
2013,8,20,AA,LAX,-6.0,-36.0,-30.0
2013,7,4,B6,ABQ,-3.0,-36.0,-33.0
2013,7,2,9E,MSP,-2.0,-36.0,-34.0
2013,8,15,9E,ORD,-1.0,-36.0,-35.0
2013,7,16,VX,LAX,-8.0,-36.0,-28.0
2013,8,19,DL,SLC,-5.0,-36.0,-31.0
2013,6,21,9E,IAD,-4.0,-36.0,-32.0
2013,6,21,9E,PHL,-5.0,-36.0,-31.0
2013,6,22,DL,PHX,-3.0,-36.0,-33.0
2013,8,8,AA,MIA,2.0,-36.0,-38.0
2013,7,2,US,PHX,-1.0,-36.0,-35.0
2013,8,18,B6,SAN,-5.0,-36.0,-31.0
2013,8,25,9E,ORD,0.0,-36.0,-36.0
2013,7,29,DL,LAS,-5.0,-36.0,-31.0
2013,8,21,DL,AUS,0.0,-36.0,-36.0
2013,8,17,DL,SEA,-3.0,-36.0,-33.0
2013,6,27,DL,SJU,0.0,-36.0,-36.0
2013,7,6,DL,SEA,-3.0,-36.0,-33.0
2013,6,1,B6,SAN,-4.0,-36.0,-32.0
2013,7,30,B6,PBI,0.0,-36.0,-36.0
2013,8,25,B6,PHX,-1.0,-36.0,-35.0
2013,6,15,B6,JAX,-6.0,-36.0,-30.0
2013,7,30,DL,ATL,1.0,-36.0,-37.0
2013,7,30,DL,SEA,-4.0,-36.0,-32.0
2013,7,17,VX,SFO,6.0,-36.0,-42.0
2013,7,11,VX,LAX,4.0,-36.0,-40.0
2013,8,27,AA,LAX,-6.0,-36.0,-30.0
2013,7,6,DL,SAN,-1.0,-36.0,-35.0
2013,8,24,DL,SEA,-1.0,-36.0,-35.0
2013,7,8,9E,MSY,-4.0,-36.0,-32.0
2013,7,31,MQ,RDU,-8.0,-36.0,-28.0
2013,7,6,9E,CLT,-4.0,-36.0,-32.0
2013,7,5,DL,SFO,-1.0,-36.0,-35.0
2013,8,25,AA,LAX,-5.0,-36.0,-31.0
2013,8,25,DL,LAS,-6.0,-36.0,-30.0
2013,6,2,AA,LAX,-5.0,-36.0,-31.0
2013,8,17,DL,PDX,4.0,-36.0,-40.0
2013,7,18,DL,SAT,1.0,-36.0,-37.0
2013,6,5,DL,SFO,3.0,-36.0,-39.0
2013,7,30,DL,TPA,-4.0,-36.0,-32.0
2013,7,18,DL,SLC,-5.0,-36.0,-31.0
2013,7,3,UA,SFO,-4.0,-36.0,-32.0
2013,7,18,B6,SFO,6.0,-36.0,-42.0
2013,8,25,AA,LAS,-5.0,-36.0,-31.0
2013,8,27,B6,PHX,-7.0,-36.0,-29.0
2013,7,18,B6,LGB,-3.0,-36.0,-33.0
2013,7,11,AA,LAX,-6.0,-36.0,-30.0
2013,8,21,AA,LAX,-7.0,-36.0,-29.0
2013,8,30,B6,SFO,-6.0,-36.0,-30.0
2013,8,30,AA,MIA,-6.0,-36.0,-30.0
2013,7,29,B6,SYR,-2.0,-36.0,-34.0
2013,8,24,DL,LAX,-4.0,-36.0,-32.0
2013,8,29,DL,LAS,-2.0,-36.0,-34.0
2013,7,4,AA,SFO,2.0,-36.0,-38.0
2013,8,17,AA,LAX,-5.0,-36.0,-31.0
2013,8,11,DL,TPA,-4.0,-36.0,-32.0
2013,7,4,UA,SFO,6.0,-36.0,-42.0
2013,8,5,9E,RDU,-3.0,-36.0,-33.0
2013,7,29,DL,AUS,-4.0,-36.0,-32.0
2013,6,20,AA,LAX,-3.0,-36.0,-33.0
2013,8,25,B6,SFO,-1.0,-36.0,-35.0
2013,8,19,AA,ORD,-5.0,-36.0,-31.0
2013,7,15,VX,LAX,-6.0,-36.0,-30.0
2013,8,21,VX,LAX,0.0,-36.0,-36.0
2013,8,21,DL,SJU,-4.0,-36.0,-32.0
2013,6,9,9E,DCA,-7.0,-36.0,-29.0
2013,8,22,B6,LAX,10.0,-36.0,-46.0
2013,8,24,9E,MSP,-4.0,-36.0,-32.0
2013,8,2,DL,LAS,-3.0,-36.0,-33.0
2013,7,7,US,PHX,-5.0,-36.0,-31.0
2013,8,27,B6,SLC,5.0,-36.0,-41.0
2013,6,12,B6,LAX,-5.0,-36.0,-31.0
2013,6,12,DL,FLL,0.0,-36.0,-36.0
2013,6,19,DL,MCO,2.0,-36.0,-38.0
2013,7,14,9E,ORD,-5.0,-36.0,-31.0
2013,7,15,9E,MSY,-5.0,-36.0,-31.0
2013,6,4,AA,SEA,-1.0,-36.0,-35.0
2013,6,11,B6,SLC,-1.0,-36.0,-35.0
2013,8,29,DL,SAT,8.0,-36.0,-44.0
2013,8,23,DL,BOS,-2.0,-36.0,-34.0
2013,6,21,B6,BUF,-4.0,-36.0,-32.0
2013,6,12,9E,DCA,-6.0,-36.0,-30.0
2013,6,2,AA,SJU,0.0,-36.0,-36.0
2013,8,31,9E,MKE,-6.0,-36.0,-30.0
2013,7,16,UA,SFO,-5.0,-36.0,-31.0
2013,7,15,DL,SFO,-4.0,-36.0,-32.0
2013,8,17,B6,SFO,-2.0,-37.0,-35.0
2013,7,16,AA,LAX,-2.0,-37.0,-35.0
2013,7,19,AA,LAX,-2.0,-37.0,-35.0
2013,7,8,AA,LAX,-6.0,-37.0,-31.0
2013,8,29,DL,SEA,0.0,-37.0,-37.0
2013,7,16,9E,CHS,-3.0,-37.0,-34.0
2013,7,12,B6,PHX,-3.0,-37.0,-34.0
2013,8,31,DL,LAS,-6.0,-37.0,-31.0
2013,6,11,9E,PHL,-7.0,-37.0,-30.0
2013,8,26,9E,CVG,4.0,-37.0,-41.0
2013,6,11,AA,LAX,-3.0,-37.0,-34.0
2013,7,18,B6,LAX,-1.0,-37.0,-36.0
2013,6,9,DL,SFO,-4.0,-37.0,-33.0
2013,8,20,AA,BOS,-6.0,-37.0,-31.0
2013,7,1,UA,SFO,-4.0,-37.0,-33.0
2013,8,6,AA,MIA,-6.0,-37.0,-31.0
2013,7,17,B6,LAX,-5.0,-37.0,-32.0
2013,8,17,B6,SAN,-9.0,-37.0,-28.0
2013,6,5,9E,BOS,-3.0,-37.0,-34.0
2013,7,4,DL,LAX,12.0,-37.0,-49.0
2013,6,22,DL,LAX,-3.0,-37.0,-34.0
2013,6,12,B6,MSY,-2.0,-37.0,-35.0
2013,8,26,9E,BUF,-3.0,-37.0,-34.0
2013,8,26,AA,TPA,-7.0,-37.0,-30.0
2013,8,20,VX,LAS,-7.0,-37.0,-30.0
2013,7,16,DL,SEA,-5.0,-37.0,-32.0
2013,8,23,DL,SFO,-2.0,-37.0,-35.0
2013,6,12,US,PHX,-6.0,-37.0,-31.0
2013,7,14,VX,SFO,7.0,-37.0,-44.0
2013,7,14,VX,LAX,14.0,-37.0,-51.0
2013,8,19,9E,BWI,-5.0,-37.0,-32.0
2013,8,23,DL,DEN,-3.0,-37.0,-34.0
2013,6,28,DL,SJU,-5.0,-37.0,-32.0
2013,8,25,DL,MCO,-10.0,-37.0,-27.0
2013,8,25,B6,SFO,-3.0,-37.0,-34.0
2013,8,5,9E,IAD,-7.0,-37.0,-30.0
2013,8,12,DL,SAT,-1.0,-37.0,-36.0
2013,6,1,AA,MIA,1.0,-37.0,-38.0
2013,8,15,AA,SEA,-3.0,-37.0,-34.0
2013,6,20,B6,OAK,0.0,-37.0,-37.0
2013,6,21,DL,BOS,-6.0,-37.0,-31.0
2013,6,9,AA,LAX,-12.0,-37.0,-25.0
2013,6,15,AA,LAX,-8.0,-37.0,-29.0
2013,7,4,AA,MIA,-3.0,-37.0,-34.0
2013,8,4,B6,MCO,-6.0,-37.0,-31.0
2013,7,15,UA,LAX,0.0,-37.0,-37.0
2013,6,2,AA,MIA,-10.0,-37.0,-27.0
2013,8,28,DL,PHX,0.0,-37.0,-37.0
2013,6,8,DL,SFO,-2.0,-37.0,-35.0
2013,8,18,B6,SFO,-8.0,-37.0,-29.0
2013,6,4,B6,ROC,-6.0,-37.0,-31.0
2013,8,18,9E,DCA,7.0,-37.0,-44.0
2013,6,22,DL,PDX,0.0,-37.0,-37.0
2013,7,14,DL,LAX,4.0,-37.0,-41.0
2013,6,1,DL,DEN,-6.0,-37.0,-31.0
2013,7,8,UA,SFO,-2.0,-37.0,-35.0
2013,6,22,DL,SAT,-3.0,-37.0,-34.0
2013,8,15,9E,BWI,-1.0,-37.0,-36.0
2013,7,14,AA,SFO,4.0,-37.0,-41.0
2013,7,1,VX,SFO,-6.0,-37.0,-31.0
2013,7,16,DL,SLC,-2.0,-37.0,-35.0
2013,8,30,9E,DCA,-5.0,-37.0,-32.0
2013,8,12,DL,BOS,-5.0,-37.0,-32.0
2013,6,21,DL,SEA,-4.0,-37.0,-33.0
2013,7,17,AA,LAX,-5.0,-37.0,-32.0
2013,6,3,B6,SFO,10.0,-37.0,-47.0
2013,6,3,B6,BOS,-15.0,-37.0,-22.0
2013,8,21,AA,LAX,-8.0,-37.0,-29.0
2013,7,12,DL,SAN,-4.0,-37.0,-33.0
2013,7,6,AA,DFW,-3.0,-37.0,-34.0
2013,8,25,B6,PBI,1.0,-37.0,-38.0
2013,8,30,DL,SEA,-1.0,-37.0,-36.0
2013,6,8,UA,LAX,-6.0,-37.0,-31.0
2013,8,29,DL,DTW,-4.0,-37.0,-33.0
2013,7,14,9E,SDF,-6.0,-37.0,-31.0
2013,8,24,B6,CLT,2.0,-37.0,-39.0
2013,7,5,9E,MSP,-8.0,-37.0,-29.0
2013,7,12,AA,SFO,4.0,-37.0,-41.0
2013,6,8,9E,CHS,-7.0,-37.0,-30.0
2013,8,27,9E,IAD,-9.0,-37.0,-28.0
2013,8,5,9E,ORD,-3.0,-37.0,-34.0
2013,7,5,9E,BWI,-7.0,-37.0,-30.0
2013,8,25,9E,BNA,-1.0,-37.0,-36.0
2013,8,25,MQ,ORF,-2.0,-37.0,-35.0
2013,8,21,9E,ORD,2.0,-37.0,-39.0
2013,7,24,DL,MCO,6.0,-37.0,-43.0
2013,7,3,AA,LAX,-3.0,-37.0,-34.0
2013,6,15,9E,DTW,-4.0,-37.0,-33.0
2013,7,18,VX,LAX,-3.0,-37.0,-34.0
2013,8,17,DL,PHX,-2.0,-37.0,-35.0
2013,8,21,DL,SFO,-4.0,-37.0,-33.0
2013,7,30,DL,MIA,-1.0,-37.0,-36.0
